# = BASIC =============================================================
# QUERY:         [lemma="a(n)?"][tag="NN"][lemma="look" & tag!="N*"][lemma="like"]
# CORPUS:        encow16a
# SUBCORPUS:     None
# = CONFIG ============================================================
# MAX_HITS:      -1
# RANDOM_SUBSET: -1
# ATTRIBUTES:    word
# STRUCTURES:    
# REFERENCES:    doc.url
# CONTAINER:     s
# CNT_LEFT:      0
# CNT_RIGHT:     0
# DEDUPING:      True
# = CONCORDANCE TSV ===================================================
doc.url	left.context	match	right.context
http://dailynightly.msnbc.com/2006/04/a_shakeup_but_n.html	Who wants to come out of	an administration looking like	Don Rumsfeld , who now appears headed for a job with Circus De Sole ' after Bush is done with him ( sans clown costume ) !
http://katietoddenergy.com	What does	a session look like	?
http://audiophilereview.com/audiophile-music/kind-of-blue-kind-of-screwed.html	Just as modern art lovers finally had an opportunity to see what	a painting looked like	when it was new , audiophiles would finally have a chance to hear what the original studio engineers heard when the recording was made ...
http://www.whosoever.org/v12i4/waiting.shtml	That means no matter what	a person looks like	- thin , fat , bald , ugly , beautiful - we do n't judge them by that appearance - we treat them all alike .
http://andrewcollins.com/page/news/EQ12%20_3_beneath.htm	Yet as the dozens of pictures taken inside the caves show , we are well aware of what	a tomb looks like	and know the difference between 35 meters and a conservative estimate of 90 meters travelled inside the natural cave system , which constitutes the only known hard evidence for the existence of Giza 's cave underworld .
http://geoff-hart.com/fiction/novels/chords/part3-1.htm	I 've almost forgotten what	a woman looks like	, and it 's time you learned .
http://www.hampshireflag.co.uk/world-flags/allflags/us-calac.html	Finally one judge , a female captain who commanded one of LASD 's prisons , summarized - in terms all could understand - why words on flags are unnecessary , saying : " It 's just like a hooker - we all know what	a hooker looks like	, she does n't have a sign on her back saying HOOKER !.
http://www.vwt4forum.co.uk/archive/index.php/t-208051.html	The pic to insert	an image looks like	a mountain .
http://ficbitch.com/slashingtheangel/suicide.html	He knew what	a lung looked like	cut open , red gleaming membranes and branching alveoli , wanted to cut himself open to see if they were as they should be .
http://ituniverse.co.uk/uigjadi.html	In the LaTeX input files the command for displaying	a board looked like	this : How To Play Chess 960 | Chess | Howcast.com How To Play Chess 960 | Chess | Howcast.com There is no castling .
http://drhawass.com/blog/press-release-first-artifact-be-returned-egypt-revolution?page=4	\ n \ nYou have noticed exactly what	a breast-implant looks like	in photographs and on surgery treatment websites and you 're contemplating having the augmentation process .
http://www.creativeideasforyou.com/art_gallery.html	This is a sample of what	a drawing looks like	when I have just finished creating the line .
http://www.sheffieldforum.co.uk/archive/index.php/t-297930.html	uriblank For those who do n't know here is what	a cobra looks like	.
http://firedoglake.com/2010/01/31/counterparty-risk-in-derivative-transactions-more-than-dimon-thinks	If	a moth looked like	the predator that it is , it would starve away entirely .
http://www.independentinvestor.co.uk/cfd/basics.php	If	an asset looks like	it 's going to rise , a trader will buy a CFD based on today 's price , with a view to settling for the difference in price at a later date .
http://www.publicservice.co.uk/article.asp?publication=European%20Science%20and%20Technology%26id=554%26content_name=Environment%20and%20Energy%26article=19007	One did not know what	a bat looks like	, another knew only one of 40 bird species , and a third did not recognise a wild boar .
http://www.mindfulmoney.co.uk/7560/knowledge-bank-/greece-what-does-a-default-look-like.html	Greece : What does	a default look like	?
http://www.mindfulmoney.co.uk/7560/knowledge-bank-/greece-what-does-a-default-look-like.html	And with the growing recognition that the game is up , we wonder , what does	a default look like	?
http://ideonexus.com/page/74	The film 's final moments , when Marcello and his blind mentor go for a walk to see what	a revolution looks like	, does Marcello finally break down and reveal his true underlying motivation .
http://www.oxfordscholarship.com/view/10.1093/acprof%3Aoso/9780199262601.001.0001/acprof-9780199262601-chapter-3	It can capture knowledge about what the prototype of	a kind looks like	or what the typical scene-of-event looks like .
http://joshreads.com/?p=1067	Herb & Jamaal : So THAT 'S what	a chicken looks like	when it gets really , really old .
http://www.blogher.com/excerpt-how-be-american-housewife?from=bhspinner	Children that young -- Mike was a year and a half -- did n't care what	a child looked like	.
http://blogdenovo.org/archives/7393.html	She 'll probably repent of it once she finds out what	a fetus looks like	and join the abortion prohibition movement , on the belief that because she regrets her abortion , everyone must , and therefore she must save them from themselves .
http://jprstudies.org/2012/04/crusie-and-the-con-by-christina-a-valeo	What would such	a con look like	?
http://www.sffchronicles.co.uk/forum/531484-alastair-reynolds-2.html	There 's one page where	a spaceship looks like	a manta ray and there are two other Earth references in the same page or two .
http://www.architectsjournal.co.uk/home/architecture-week-open-practice/781355.article	While each practice is taking an individual attitude towards the event , in all cases there will be opportunities for the public ( and other nosy architects ) to see what	an office looks like	and the type of work that is being done in it .
http://www.dailymail.co.uk/femail/food/article-1326419/Best-beef-Britain--200-kilo-worlds-pampered-cows.html	I do n't care what	an animal looks like	.
http://hayleyisaghost.co.uk/a-conversation-about-sasquatch	I did n't even know what	a fishercat looked like	till i did research into the sound , describing it to wildlife officers and then listing to other sounds .
http://home.comcast.net/~clipper-108/lift.htm	One might ask what the downwash from	a wing looks like	.
http://divacup.com/2013/be-active	Share what being	an hashtagblank looks like	to you with the Diva Community today !
http://defenddemocracy.org/latest/issues/all/arab-revolts/P1280	- nobody knows what	a revolution looks like	.
http://defenddemocracy.org/latest/issues/all/arab-revolts/P1280	And in fact that last clause may be very misleading , because there is no one thing that	a revolution looks like	.
http://seismo.berkeley.edu/outreach/faq.html	Finally , if you are interested in seeing what	an earthquake looks like	, here are some examples of earthquakes recorded by the BDSN .
http://seismo.berkeley.edu/outreach/faq.html	What does	an earthquake look like	to a seismologist ?
http://consequenceofsound.net/2014/02/album-art-of-the-month-against-me-transgender-dysphoria-blues	" Who cares what	a record looks like	?
http://edsitement.neh.gov/lesson-plan/portrait-hero	What does	a hero look like	?
http://www.sheffieldforum.co.uk/archive/index.php/t-9755.html	Hmmm , looking in the mirror , asking what	a pervert looks like	...
http://www.healthmedicinelab.com/deer-tick-bite	The bite of	a bite looks like	a mosquito bite .
http://askelm.com/newsletter/l200806.htm	Jesus as	a man looked like	the Father .
http://alphavilleherald.com/2009/10/xdeth-absent-bearsy-bloobury-sim-crashing-pn-griefers.html	Fake Psyop fraud this is not	a griefer looks like	a staged act , if not since when did griefer 's grief nice ?
http://awegroup.co.uk/images/com-menufoods-recall.html		A hepatitis looks like	a region of grief complimented evenly at the declarative and portraying calmly toward the bottom .
http://www.bbc.co.uk/blogs/thereporters/briantaylor/2010/10/holding_pattern.html	Now if you want to see what	a colony looks like	, look across to the North of Ireland .
http://awegroup.co.uk/images/food-saver-vacuum-sealers.html	The clerical tried to food saver vacuum sealers the shih tzu to embrace the lion , at least it was their chrome of what	a lion looked like	.
http://docs.scipy.org/doc/numpy-1.7.0/reference/arrays.nditer.html	pyx file into	a module looked like	the following , but you may have to find some Cython tutorials to tell you the specifics for your system configuration .
http://www.tobiasbuckell.com/2012/12/17/how-i-used-kickstarter-to-reboot-a-book-series-and-my-career-and-maybe-my-life	I 'd released a short story collection to test what the lifecycle of	an eBook looked like	.
http://www.mathjax.org/resources/faqs	MathML comes in two types : Presentation MathML , which describes what	an equation looks like	, and Content MathML , which describes what an equation means .
http://irtfweb.ifa.hawaii.edu/~nsfcam2/Cookbook.html	Thus ,	an image looks like	a negative .
http://www.progressonline.org.uk/2012/07/12/reviewing-the-lords-debacle	I have to ask , in the eyes of the deputy prime minister I wonder what on earth	a disaster looks like	!
http://www.rabbits-online.co.uk	And , if you would like to see what	a bunny looks like	at the various stages in its ' young life click here .
http://www.poetrymagazines.org.uk/magazine/record.asp?id=4502	' I suppose ' she said acidly , ' you know what	a woman looks like	!
http://www.chortle.co.uk/correspondents/2010/09/20/11758/all_very_funny..._in_theory	The problem with this , is that unless you understand the words or the references you can be left for	an hour looking like	a meerkat trying to do a magic eye puzzle .
http://www.talkphotography.co.uk/forums/archive/index.php/t-241361.html	it was just	a thought looks like	its had it .
http://www.disco3.co.uk/forum/topic79988.html	This 180	A kit looks like	good value for money : uriblank Or the X-Eng kit aimed at winch use : uriblank Can anyone think why either of these would n't work with the D 3 ?
http://www.thepsychotherapy.co.uk/ArticleItem.php?ArticleID=5	Six blind men were asked to determine what	an elephant looked like	by feeling different parts of the elephant 's body .
http://blog.pwilkinson.co.uk/page/10	Eleanor had arrived with her favourite shades on and really did want	a photo looking like	a Hollywood star .
http://www.pond-life.me.uk/forum/viewtopic.php?f=8%26t=5963%26sid=527773c5ecf7490e6976f79e03f9d06d	I always think the middle of	a vortex looks like	wasted space I bet if you leave the outside clear and put your brushes just in the center then it may well work a little better !
http://olivermeredithcox.wordpress.com/page/9	I do n't know what	a fare-dodger looks like	in the opinion of London Midland Trains , but if I fit the official criteria , I have to thank him for not letting me fit his .
http://www.dishonourable.org.uk/aggregator/sources/2?page=197	A few years ago , Theresa May posed in a T-shirt that read , " This is what	a feminist looks like	" , which is admirable , except it is n't what a feminist looks like .
http://forgirls.girlscouts.org/what-do-bullies-look-like	In the opening session of BFF , girls draw what they think	a bully looks like	.
http://travelmag.co.uk/?p=1404	The restaurants have a network of pipes , suspended from the ceiling , that weave around the room and drop down to hover above	a table looking like	an alien from a poorly funded fifties Hollywood ' B ' movie .
http://www.thejfblogit.co.uk/2007/10/page/2	For example ; once we have learned what	a chair looks like	we can instantly identify other ' chairs ' even though we have n't seen every type of chair .
http://www.sheffieldforum.co.uk/archive/index.php/t-298936.html	You have an idea in your head as to what	a prostitute looks like	and because the girl you saw looks like this you assume that she was a prostitute .
http://digital-photography-school.com/photoshop-tips-for-great-tropical-photos	There is something wrong in using so much Photoshop to completely alter what	a location looks like	, especially by removing any crowds of people , when a place is being promoted for tourism .
http://www.honeyflowfarm.com/Honey-and-Beekeeping-Articles/a-year-in-the-bee-yards.html	This is what	a beehive looks like	over winter and into spring .
http://deepseanews.com/2013/02/this-is-why-we-cant-have-nice-things	Surely not all the people on blue planet have seen lions live but most of them know what is a lion and how does	a lion look like	, people would make a link to something they know they would also sympathize more with what they know or have seen , read about or played with as stuffed toy .
http://en.wikibooks.org/wiki/Transformative_Applications_in_Education/Celestia	The picture on the left shows what viewing	a satellite looks like	in Celestia .
http://www.foreveramber.co.uk/photographs	( It 's also what a really crappy excuse for	a garden looks like	, but whatevs . ) We were given this garden set as a wedding present .
http://adactio.com/articles/1146	I 'm going to show you just a quick example of what	an hCard looks like	.
http://www.library.mun.ca/qeii/instruction/assignment_ideas.php	Assignment : What does " the literature " of	a discipline look like	?
http://club.triumph.org.uk/cgi-bin/forum10/Blah.pl?m-1276167291/s-all	if	an enginebay looks like	that , the rest of the car 's structure isnt much better .
http://www.jessicas-juice.co.uk/zBListLippincottWilliamsAndWilkins.htm	Lippincott Williams And Wilkins : AUNT MINNIE 'S ATLAS & IMAGING-SPECIFIC DIAGNOSIS The " Auntie Minnie " concept is simple : if	a woman looks like	the Aunt Minnie then the woman is Aunt Minnie ; if the findings on a radiograph look like a pathologic entity then the radiograph is diagnostic of that entity .
http://forums.mercedesclub.org.uk/archive/index.php/t-14849.html	Conclusion They are all crap though I 'm going to insist on dealing with this one bloke from here on in as at least he has a rough idea what customer service is and knows what	an engine looks like	.
http://www.stinkyinkshop.co.uk/blog/2009/12/10/what-does-5-look-like/?replytocom=61	The example of what 5 % on	a page looks like	would have been enough , but to go beyond and test out the different fonts was huge .
http://www.stinkyinkshop.co.uk/blog/2009/12/10/what-does-5-look-like/?replytocom=61	This together with the above which shows that half a page of standard text represents 5 % coverage would suggest that the ISO standard is slightly misleading to the average consumer because we do n't appreciate what	a page looks like	with only 5 % coverage nor do we understand the ISO standard .
http://www.fishandfly.co.uk/tledit0705.html	Once you know what	a croupion looks like	and if you have access to mallards , either dead or alive , then you can pluck your own .
http://www.ministryoftruth.org.uk/2005/06	Such decisions will inevitably be based on an individual Police Officer 's perception of whether	an individual looks like	the may be an illegal immigrant , i.e. whether and to what extent they look ' foreign ' .
http://www.wrp.org.uk/news/1433	' We should have a picture of Tony Woodley to show people what	a traitor looks like	!
http://www.bostonmagazine.com/news/blog/2014/03/31/glen-beck-sued-boston-marathon-attack	Anyone who poses with	a gun looks like	a gun happy killer .
http://religion.blogs.cnn.com/2011/10/07/my-take-occupy-wall-street-looks-like-church-to-me	If a bunch of smelly hippies camped out on	a sidewalk looks like	a church to you , some may suggest you see a shrink .
http://www.fastcodesign.com/3022957/design-crime/is-this-the-worst-logo-update-of-2013	This humbug of	a mountaineer looks like	he hates mountaineering , sports , and everything else .
http://www.universalteacher.org.uk/gcse/anthology.htm	A magpie is " flung away " and	a gull looks like	an " iron bar " that is being bent , because of the shape it makes in the sky .
http://www.foreverdelayed.org.uk/forum/archive/index.php/t-47509.html	I know what	a vagina looks like	, I do n't need an anatomy lesson whilst trying to browse online .
http://www.shuttercount.co.uk/hardware/computers/find-out-more-about-your-photography-the-lightroom-database	And this is what	a database looks like	.
http://www.footy4kids.co.uk/get_your_team_into_shape.htm	Once you 're sure that everyone knows what	a diamond looks like	, put four players into a diamond shape on the field and walk around holding a ball in your hands .
http://joshreads.com/?p=21356	" What does	a parachute look like	?
http://jayisgames.com/archives/2012/02/midnight_mysteries_haunted_houdini.php	During a hidden object scene if you 're unsure what	an object looks like	, click on it in the list , and a silhouette of it will show in the lantern .
http://www.strategycore.co.uk/articles/interviews/sword-of-the-stars-interview	I know what	a weapon looks like	.
http://popsci.tumblr.com	This is what	a garden looks like	in space .
http://cpcml.ca/Tmld2010/D40175.htm	The only difference is that in the past , civil liberties were suspended occasionally and now in the name of the war on terror , a permanent state of emergency has been declared to warrant the redefinition of what	a democracy looks like	and acceptance of a permanent state of exception .
http://www.salon.com/2002/07/10/digital_violence	We figured if we could get documentary evidence of what	an offender looked like	... we should at least be documenting what the victim looked like at the time of the crime , " says Lucia Raiford , director of the NYPD 's domestic violence unit , which bought the cameras .
http://cafeastrology.com/samplestarmatereport.html	The composite ( or relationship ) chart can tell us what	a relationship looks like	inside , where we meet and where we do n't .
http://boxesandarrows.com/ia-summit-09-keynote	This is what	a dispute looked like	prior to the incoming of this government bureaucracy .
http://appellate.typepad.com/appellate/criminal_offenses/page/2	Some decided	a guy looked like	a drug dealer and approached him .
http://www.thefword.org.uk/blog/2009/08/feminisms_right	has she heard of fawcett 's this is what	a feminist looks like	campaign ?
http://avery.rutgers.edu/WSSP/StudentScholars/Session3/Session3-2.html	If you filled the room from top to bottom with peas , you would get an idea of what	a cell looks like	, the peas representing polymers .
http://forum.wolframscience.com/showthread.php?s=a1728b8dd4d9e9cde7b3ed9bd1a63d99%26threadid=418	At the present time , however , such	a program looks like	an attempt to breathe in empty space .
http://www.gla.ac.uk/schools/education/research/currentresearchprojects/doesreligiouseducationwork/publications	What could this question mean and what might	an answer look like	?
http://www.ibiblio.org/wm/paint/auth/delacroix	A technique used in this work -- many unblended colors forming what at	a distance looks like	a unified whole -- would later be used by the impressionists .
http://blog.vinceliu.com/search?updated-min=2007-01-01T00%3A00%3A00Z%26updated-max=2008-01-01T00%3A00%3A00Z%26max-results=50	An example syntax for invoking	a profiler looks like	: java - agentlib : hprof [ = options ] ToBeProfiledClass Hprof allows for the measurement of CPU cycles , Memory Usage , and Thread traces , so it is absolutely helpful in determining the state of the application , and sometimes gives you additional insights in bug tracking either from traces , or locate the sources of memory leaks .
http://www.cultofmac.com/180084/where-microsoft-has-more-taste-than-apple	In every " Apple 's Skeuomorphism is bad " article , not once have I seen discussed the value of making	a program looking like	a real-world analog for users who are completely new to your platform .
http://www.cultofmac.com/180084/where-microsoft-has-more-taste-than-apple	By the way , I 'm 20 and know full well what	a tape-reel looks like	and how to use one .
http://scan.lusu.co.uk/comment/2011/05/31/labour-flicked-the-first-domino		A school looks like	it has a lot of intellectual powerhouses steamrollering their way into Universities , which are simply glad of the money and will take them in with three E grades .
http://www.thefword.org.uk/blog/2010/10/to_be_or_not_to	Seeing what	a vagina looks like	up close ?
http://www.photo-i.co.uk/BB/viewtopic.php?f=42%26t=4502%26sid=b0691cd2dfc060304e0e1e954315c266%26start=15	here we 're	a gain looks like	you like collecting contradictions - eh ' ?
http://www.psoriasis-help.org.uk/forum/forum-problems-help/all-them-foriegners-on-pho/?action=printpage;PHPSESSID=d32b5f5699823a9b69be2cc1dfccf5f5	Outrageous and offensive , not in the least bit funny :( Go wash your mouth out , but before you do can you please tell me and others what	a foreigner looks like	, your answer is eagerly awaited and should be very interesting I think > :( Title : Re : All them foriegners on PHO ...
http://www.contracostatimes.com/news/ci_20276997/hoodies-why-parents-teens-color-have-survival-talk	In America , we 're constantly showing images across the television of what	a suspect looks like	.
http://www.smashingmagazine.com/2009/09/22/complete-guide-to-css-font-stacks	If you 're on a PC , Safari does not indicate how	a font looks like	on a Mac .
http://www.dailyrotten.com/archive/2010/_2010-10-24.html	Winnipeg Frozen In Ninja Panic Montreal Gazette | Submitted by : Fort McMurray 600 Block Ninja Shooter " One resident said he went to buy a Slurpee when " I saw somebody on	a bike looking like	a ninja and I thought it was suspicious , but I did n't think anything more about it .
http://jonbowermaster.com/blog/tag/indian-ocean	I also see a picture of the pirate captured by the Navy Seals and think , " So this is what	a pirate looks like	!
http://www.eldritchpress.org/nh/tt05.html	Yet Eurylochus fancied that one of them had sea-green hair , and that the close-fitting bodice of	a second looked like	the bark of a tree , and that both the others had something odd in their aspect , although he could not quite determine what it was , in the little while that he had to examine them .
http://laborcenter.berkeley.edu/press/latimes_july07_2.shtml	Although such	a system looks like	a great way to cut expenses without slashing into the benefits and pay of existing workers , the typical result is labor disharmony , Jacobs said .
http://www.golfgtiforum.co.uk/index.php?PHPSESSID=e4mvsbfvdrur8lg89s3v5fb2n7%26action=printpage;topic=69567.0	:cry: Title : Re : Darnpistonbroke - Golf G 60 Post by : DarnPB on 15 March 2009 , 20:58 20:58 Not much of an update and no pictures as	a door looks like	a door .
http://vads.ac.uk/diad/article.php?year=1966%26title=206%26article=d.206.27	You are no doubt wondering , by now , what	a city looks like	which is a semi-lattice , but not a tree .
http://www.antiqueradios.com/forums/viewtopic.php?f=3%26t=219299	A circle within	a picture looks like	an egg. So , the vertical linearity is bad 3 .
http://honest-food.net/2010/12/07/hunting-oregon-truffles	Now all I need to do is learn what	a fir looks like	, which should n't be too hard , and then convince my self-professed indoor cat of a husband to go tromping in a woods with me .
http://www.guardian.co.uk/music/2005/aug/21/popandrock2	' Do you know what	a killer looks like	?
http://www.st-andrews.ac.uk/news/archive/2008/Title,28411,en.html	She explained , " I try not to just paint what	a person looks like	, but what they have contributed ; in this case I have referred to the town as well as the University .
http://fberriman.com/2013/01/06/conferences-arent-the-problem	It really does n't matter what	a person looks like	as long as they get the job done .
http://blog.cimicorp.com/?paged=13	We know what	a cloud looks like	, how software defines networks ( we just do n't bother to relate these realities to near-term product launches because it 's too hard to monetize ) .
http://bcn.boulder.co.us/community/senior-citizens/Elderhostel/ehn56.html	If you get a message from	an address looking like	mine and written in the tone of a sex-crazed college student just delete it .
http://ctmonuments.net/page/3	Judges Cave , at the summit of West Rock State Park , is a large rock formation that , to be fair , stretches the common idea of what	a cave looks like	.
http://custance.org/Library/Volume7/Part_II/Chapter2.html	In drawing a portrait with brush or pen , it is equally important to distinguish between what	a man looks like	and what he really is .
http://www.outsidethebeltway.com/about-those-secession-petitions	Like it or not , this is what the evolution of	a society looks like	: it changes .
http://casadelogo.typepad.com/factesque/2005/09/index.html	" It 's a staggering look at what the aftermath of	a hurricane looks like	on the ground .
http://www.sterling-adventures.co.uk/blog/2009/08/11/lundy-letterboxes	It does n't give anything away to the prospective hunter as at the end-of-the-day knowing what	a stamp looks like	does n't help finding the location of each one and getting it 's impression any easier !
http://baselinescenario.com/2012/03/02/democrats-and-the-bush-tax-cuts	We can argue about " what "	a recovery looks like	, a " jobless " recovery , a stockmarket bubble , fewer foreclosures , etc. But we cannot argue away that a huge deficit has resulted from bailouts , wars , stimulus , and that interest rates are probably going up making the payback even more expensive .
http://www.downloadtheuniverse.com/dtu/2012/02/a-guided-tour-of-hell.html	As someone immersed in the science of news , it 's easy to lose track of what	an event looks like	from any other perspective .
http://www.ariadne.ac.uk/issue29/camileon	But without the original to work from ,	a recreation looks like	a difficult job .
http://labs.nationalarchives.gov.uk/wordpress/index.php/2010/03/uk-history-photo-finder	What does	a marker look like	?
http://celephais.net/board/view_thread.php?id=27785	They may not know the extent of their surroundings to well , but they should know what	a door looks like	, and get the gist that stairs go up .
http://fwsablog.org.uk/2013/07/20/conference-blogthe-ladydoth-protest/?replytocom=840	This paper began with Kamal asking the audience to draw what they think	a classroom looks like	.
http://foreignpolicyblogs.com/2013/07/11/egypt-after-the-coup	The fact that U.S. officials have not used the word does not mean that they do n't know what	a coup looks like	.
http://biglizards.net/blog/archives/2007/06/france_httpwwwa.html	The corollary to monetary investment holds : If	a market looks like	it 's headed downward with no hope of recovery anytime soon , a very , very large number of potential investors rationally decide not to invest in that market .
http://news.bbc.co.uk/2/hi/science/nature/7101708.stm	Even if you are fully committed to a zero-carbon future , Hydrogen as	a technology looks like	a blind alley .
http://www.eclectica.org/v11n2/chambers.html	They 're not going to know what	a sailboat looks like	.
http://annienz.wordpress.com/tag/geocaching/page/5	GC 211 GF Sheed 's Cabbage You thought you knew what	a cabbage looked like	did n't you ?
http://hillbuzz.org/illinois-governor-rod-blagojevich-impeached-but-wont-even-be-the-most-terrible-or-corrupt-person-in-the-room-at-his-trial	Magazine claims Obama is what	a Feminist looks like	.
http://www2.kemc.co.uk/clients/msrc04/index.cfm/fuseaction/show/pageid/1306	Hardiman takes great exception to the suggestion by LDN campaigners that clinical investigators are in the pocket of big pharma , pointing out that if	a product looks like	it has potential therapeutic benefit or if there is strong solid scientific basis , investigators will seek independent funding for studies .
http://akustik.hfbk.net/sc/SuperColliderHelp/Streams/Streams-Patterns-Events4.html	Here you can see what the stream returned from	a Pbind looks like	.
http://www.zengardner.com/balancing-on-the-tightrope-called-life	' The full realisation of our latent potential ' - just what might such	a state look like	?
http://www.cityofsound.com/blog/2008/04/monocle-design.html	So here 's what	a page looks like	for non-subscribers , with the subscriber message in the main content area .
http://smathew3010.wordpress.com	I think it can be argued that one of the reasons he was a major suspect was that he fit a profile that goes against our notion of what	a hero looks like	.
http://blog.guykawasaki.com/2007/10/top-ten-leopard.html?no_prefetch=1	You do n't have to open Font Book , or the font manager of your choice , to see what	a font looks like	.
http://www.shelledwarriors.co.uk/forum/archive/index.php/t-1369.html	I cant decide either , as	a violet looks like	a pansy doesnt it , ( or am I thinking of viola ?
http://curtainup.com/everettbekin.html	One scene was vaguely an interior , another somewhere at the beach , while	a third looked like	a parking lot , but while the first act clearly took place in a specific locale , the second being everywhere and nowhere did not communicate with clarity what the author intended to say .
http://cybermuse.gallery.ca/cybermuse/enthusiast/thirties/artist_e.jsp?iartistid=2482	" It did n't matter what	a thing looked like	or was to be , the basic structure was what was most important . .
http://news.ulster.ac.uk/releases/2011/5927.html	" A lot of people have an image in their head of what someone who receives	a transplant looks like	but as you can see from the people taking part today , they are very healthy .
http://www.fivenine.co.uk/family_history_notebook/source_extracts/miscellaneous/aOSwind.htm	But the fact that dale in	a surname looks like	the word we use for a geographical feature , a valley , could be nothing more than an accident of time , dialect and spelling .
http://blogs.nvidia.com/blog/2014/03/25/live-jen-hsun-huang-gtc-14	Jen-Hsun shows images of a face and	a cat look like	to this three-day old computer .
http://bfi.org.uk/news-opinion/news-bfi/features/bottom-line-behind-scenes-film-finances	Professor Sue Harper focused on a single film , the 60 s Oscar-winner Tom Jones ( 1963 ) , which suffered from disastrous overspends and forced Film Finances to intervene ( something the company only undertakes to do as a last resort if	a film looks like	it will not come in on a reasonable budget ) .
http://civileats.com/category/heroes/page/3	Originally from Amherst , MA , Siena lived in Italy prior to moving to New York , teaching English , doing odd jobs , and learning what	a culture looks like	when it values food .
http://athlonsports.com/mlb/top-100-players-expansion-era	The game 's best hitter for about	a decade looked like	one of the best ever from 2001 -11 .
http://ashley-judd.com/media/web-articles/brains-and-a-down-to-earth-attitude	Although she is a huge movie star married to a famous race-car driver , Ashley Judd is not too big to greet an interviewer outside her hotel bungalow wearing a floppy orange hat , baggy sweat pants and a T-shirt with the message : " This is what	a feminist looks like	.
http://www.telegraph.co.uk/sport/golf/usopen/8585390/US-Open-2011-final-round-live.html	Not that Westwood 's likely to know what	a carrot looks like	.
http://www.amnh.org/explore/ology/paleontology	Ever wonder how scientists can look at a bunch of bones and draw what	a dinosaur looked like	?
http://www.marxist.com/international-marxist-tendency150905.htm	I mention this because there are many out there who are lost because what is happening does n't fit into their pre-conceived notions of what	a revolution looks like	.
http://docs.jboss.org/weld/reference/1.0.0/en-US/html/weldexamples.html	You should be getting quite familiar with what	a bean looks like	by now , so we 'll just highlight the most interesting bits here .
http://www.thefword.org.uk/features/2011/05/media_coverage_of_feminism	Picture of " This is what	a feminist looks like	" graffiti ( slogan on a drawn t-shirt with a pink background ) taken by Flickr user mbf 2012 .
http://iowahawk.typepad.com/iowahawk/2012/04/the-2012-iowahawk-earth-week-cruise-in.html	Designed in 1958 , except for the heavy-duty aluminum bumper which replaced the original chrome bumper in the Seventies , this last of	a line looks like	the first one that rolled off the line .
http://stjosephsnursery.org.uk/?page_id=111	The children have come up with some lovely ideas about what	a fairy looks like	.
http://tropicalconsulting.com/brand/Coach-bag-black-leather.html	Not because it 's situated in the small Sunnyside neighborhood next to a residential area , or because the corrugated tin barn of	a building looks like	Coach bags online uk it belongs on a farm and not off a busy interstate in the middle of Denver .
http://www.shortbreadstories.co.uk/story/view/jacob_and_the_google	I know what	a mouse looks like	and this one did not have small eyes and whiskers but had buttons on it instead .
http://www.camberwellonline.co.uk/2009/08/baby-steps-but-steps-nonetheless	I think they look cheap , unsightly and contribute to a negative frame of mind which also contributes to anti-social behaviour - if	a place looks like	a shithouse then it will behave like one !
http://isreview.org/issue/61/explosive-1968-olympics		A boycott looked like	a possibility , but it was not to be .
http://www.wackyarchives.com/bizarre/never-cleaned-the-pc.html	It does n't take too long before	a system looks like	this .
http://12stepworkbook.org/node/297	So , what does	an angel look like	?
http://www.guardian.co.uk/commentisfree/2007/mar/29/comment.books	It seems silly to me , that what	a writer looks like	, should be important in selling a book .
http://coupland.tripod.com/nr2.html	In Bergen , a character holding a bike outside the window of	a house looks like	a Peeping Tom .
http://deadspin.com/this-is-how-you-kill-the-ncaa-1538631479/1545583470/+barryap	What would such	a lawsuit look like	?
http://fieldandstream.blogs.com/gunnut/2006/07/theres_no_excus.html	Who cares about what	a gun looks like	... dead is dead ... and the pheasent , deer , varmint , etc , etc aint gonna critique your particular weapon ... its all about killing the game cleanly ... use what fits and you can handle well .
http://bioweb.uwlax.edu/bio203/2010/hetke_dust/nutrition.htm	To see what the undigested remains of	a crayfish look like	, before and after removal from the smallmouth 's stomach , scroll to the bottom of this page !
http://www.freelancer.co.uk/projects/iPad/iPad-game-for-preschool-children.html		A card looks like	the one on the picure .
http://baselinescenario.com/2011/10/06/the-4-trillion-euro-fantasy	I did manage a screen grab of	a machine looking like	those seen in the vid , however , with NYPD decal , and the same white stripe helmut .
http://beta.slashdot.org/~Bobfrankly1	Many Firefox add-ons change how	a page looks like	, by adding things , or blocking things .
http://www.salon.com/2008/06/18/interrogation	He also agreed to show the military officials a copy of a CIA request regarding the use of those methods , so the military officials could see what such	a request looks like	.
http://www.ukbusinessforums.co.uk/forums/archive/index.php/t-137610.html	Hi there , I am also relocating to the UK and I 'd like to know : how should	an invoice look like	?
http://www.housepricecrash.co.uk/newsblog/2008/05/blog-its-awful-but-its-all-going-to-be-alright-13730.php	She said she would if prices went down , and the record 2.5 % in	a month looks like	' down ' to me .
http://www2.tate.org.uk/intermediaart/entry15468.shtm		A coyote looks like	a medium-sized dog with a long , tapering muzzle , and erect pointed ears .
http://theartofsimple.net/one-bite-at-a-time-together-project-43	I do n't even know what	a leek looks like	... but it certainly does n't sound very good .
